date,f1,f2,f3,f4,f5,f6,f7,f8
2017-05-01,0.140565066,-0.162219568,-0.397777773,-0.071748139,-0.037651948,-0.057505646,-0.10896434,0.104699947
2017-06-01,-0.135306656,0.195115202,0.061416992,0.037242852,0.110904938,0.165199014,-0.299895456,0.088151929
2017-07-01,0.119818229,0.049609261,-0.052486527,-0.041648085,0.048193268,0.046139777,-0.118561876,0.077930398
2017-08-01,0.061366925,0.269474149,0.171192061,-0.033218941,0.075504727,0.213560742,-0.157047825,0.077762079
2017-09-01,-0.060480874,0.288706733,0.091658377,-0.034651975,0.012172275,0.016401359,-0.206664831,0.063171661
2017-10-01,-0.202512198,-0.290359065,-0.533742974,-0.102301169,-0.019791451,-0.048989593,-0.191504699,-0.014914083
2017-11-01,-0.057490593,0.201952316,0.104324322,-0.120066459,0.105903177,0.163844593,-0.071539635,0.047143544
2017-12-01,-0.040317077,-0.082526008,-0.211317798,-0.038293756,0.050327299,0.005488205,-0.254314556,0.04968067
2018-01-01,-0.006322616,0.292751176,0.138918459,-0.021005643,0.173781912,0.037112564,-0.273514128,0.219690274
2018-02-01,-0.152816131,-0.179423071,-0.172094654,-0.158590223,0.092313295,0.233671242,-0.079632198,0.032701067
2018-03-01,-0.069533486,-0.136318813,-0.248474937,-0.09438858,0.126035862,0.071544455,-0.128853968,-0.031728389
2018-04-01,-0.116644933,0.21814844,0.015146733,-0.194205598,0.101560303,0.152063349,0.062146701,0.038385909
2018-05-01,0.103168412,-0.081584752,-0.034037006,-0.088413856,0.234562517,0.119942303,-0.398983752,-0.294674959
2018-06-01,-0.063179642,-0.013938995,-0.229312642,-0.085613406,-0.004529378,0.079568722,-0.050740322,0.128583252
2018-07-01,-0.073937508,0.046864736,-0.178800059,-0.092730934,0.001717046,0.000297561,-0.131161354,-0.062743536
2018-08-01,-0.06730624,0.027395018,-0.098658335,-0.050125285,0.064350431,0.178203096,-0.212698588,0.09183648
2018-09-01,-0.055161786,0.150520952,-0.040073961,-0.107373503,0.109484083,0.015248876,-0.158502495,0.058357659
2018-10-01,0.029543328,0.030322686,0.059637295,-0.25898713,0.103850184,0.224863601,-0.001138146,-0.085458471
2018-11-01,0.049534604,-0.31758326,-0.414158694,-0.136977467,0.021884171,0.116890292,-0.07353801,-0.077915113
2018-12-01,0.169944504,-0.086018894,-0.15966459,-0.06821118,-0.044140531,0.361973409,0.031811056,0.022064993
2019-01-01,0.098573731,0.067059872,0.077308073,0.024601843,0.031655188,0.169197081,-0.186359276,-0.035304686
2019-02-01,0.156667281,0.337808749,0.165842968,-0.019521389,0.06334715,-0.001555564,-0.233854532,0.007978819
2019-03-01,-0.037717397,0.2525071,0.055415482,-0.046783612,-0.002526915,0.026317109,-0.094947515,0.012644682
2019-04-01,0.216885356,0.062654992,0.075304137,0.021386393,0.060322354,0.00850237,-0.332112087,-0.158604536
2019-05-01,0.158318165,-0.303117558,-0.384747546,-0.028138956,-0.130703468,0.032196943,-0.015887375,0.016339457
2019-06-01,0.10203753,0.045344126,-0.083589755,0.152597861,-0.145335851,0.10893472,-0.059585883,0.069399241
2019-07-01,0.069630593,0.200916244,0.240540233,0.02437105,0.002632297,0.048284788,-0.250892085,-0.132468803
2019-08-01,0.051289074,-0.143377512,-0.166101359,0.126512778,-0.204932616,0.14111938,0.148528824,0.006584229
2019-09-01,0.114640445,0.12824358,0.095046054,-0.029508049,0.036846904,-0.064106123,-0.215127797,-0.106745828
2019-10-01,0.158632413,0.057063221,0.161430727,0.070933012,0.056005818,0.155401568,-0.074135192,-0.01048388
2019-11-01,-0.112517567,0.001974177,-0.116762018,0.039676879,-0.00505862,-0.041121491,-0.05058457,0.042341479
2019-12-01,0.109975209,-0.08292416,0.005265304,0.078931556,0.094269857,-0.029629611,-0.150801765,0.01626192
2020-01-01,-0.020044406,0.049725952,0.006275416,0.154129641,0.03350318,-0.144364397,-0.180826561,-0.050316088
2020-02-01,0.037994756,-0.191480677,-0.138101531,0.067670664,-0.043855845,0.059619758,-0.090922472,-0.035149428
2020-03-01,2.458862997,-0.909728559,-0.054762449,0.070801464,0.479562687,1.209598387,0.581343041,-0.156414018
2020-04-01,5.748676188,-0.731456796,0.783418084,0.124425687,1.455016413,-0.184539361,-0.618042554,0.214247519
2020-05-01,-2.258117708,1.657123683,0.086861754,0.17111213,-0.507579957,-0.43300498,0.386572988,-1.170323897
2020-06-01,-2.583922103,1.153945884,-0.43009998,-0.054946376,-0.899849889,-0.714662296,0.735762835,-0.245277091
2020-07-01,-1.224895588,0.218509262,-0.422390461,0.140863797,-0.435219536,-0.153715308,0.301389717,0.209633932
2020-08-01,-0.816986896,0.070952188,-0.264346901,0.181468112,-0.143024447,-0.059423319,-0.106685397,-0.323243198
2020-09-01,-0.179529353,-0.111368497,-0.154143949,0.049149906,0.053707038,0.132674263,-0.199392052,-0.020370111
2020-10-01,-0.468451432,-0.039273007,-0.219207065,0.042436991,0.037797312,0.115989654,-0.232454352,-0.046724195
2020-11-01,-0.143262629,0.03405321,-0.033177094,0.087574532,0.113418553,0.136612709,-0.078307142,0.157224421
2020-12-01,-0.131756391,0.156491696,0.140222186,0.115695349,0.138494881,0.0098715,-0.128959775,0.208579728
2021-01-01,-0.435128132,0.140641927,-0.0850337,0.111774254,-0.009960359,-0.189912998,0.053436313,0.024090247
2021-02-01,0.467220219,-0.039600812,0.193599069,-0.000622515,0.303632848,0.017007229,-0.213553776,-0.100749805
